Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
Sro168_g074910.1,Nucleus,Nuclear localization signal,0.10999999940395355,0.8352000117301941,0.013899999670684338,0.03840000182390213,0.11140000075101852,0.000699999975040555,0.030300000682473183,0.06459999829530716,0.06390000134706497,0.010300000198185444
Sro16_g011460.1,Cytoplasm,Transmembrane domain,0.4853000044822693,0.32089999318122864,0.14959999918937683,0.35530000925064087,0.1598999947309494,0.02539999969303608,0.5996000170707703,0.1429000049829483,0.30160000920295715,0.016300000250339508
Sro170_g075300.1,Cell membrane,Signal peptide|Transmembrane domain,0.1316000074148178,0.12020000070333481,0.04520000144839287,0.7813000082969666,0.008799999952316284,0.007199999876320362,0.4122999906539917,0.4758000075817108,0.37040001153945923,0.010200000368058681
Sro170_g075320.1,Cell membrane,Signal peptide|Transmembrane domain,0.12919999659061432,0.10719999670982361,0.048500001430511475,0.7605000138282776,0.009200000204145908,0.007699999958276749,0.4778999984264374,0.4950000047683716,0.3864000141620636,0.009700000286102295
Sro1723_g293620.1,Lysosome/Vacuole,Signal peptide,0.3273000121116638,0.08980000019073486,0.5303999781608582,0.475600004196167,0.07689999788999557,0.020400000736117363,0.4101000130176544,0.6690000295639038,0.43799999356269836,0.0019000000320374966
Sro1740_g294600.1,Extracellular,Signal peptide,0.2630000114440918,0.09809999912977219,0.6269000172615051,0.1623000055551529,0.06729999929666519,0.015399999916553497,0.1412999927997589,0.2003999948501587,0.1662999987602234,0.014499999582767487
Sro1746_g295000.1,Cytoplasm,Nuclear localization signal,0.48100000619888306,0.26600000262260437,0.06480000168085098,0.29899999499320984,0.08420000225305557,0.027799999341368675,0.4320000112056732,0.48260000348091125,0.40369999408721924,0.003599999938160181
Sro175_g077120.1,Nucleus,Nuclear localization signal,0.46000000834465027,0.7224000096321106,0.10719999670982361,0.08139999955892563,0.13169999420642853,0.07829999923706055,0.05900000035762787,0.029600000008940697,0.06939999759197235,0.07069999724626541
Sro175_g077130.1,Cytoplasm,Nuclear localization signal,0.7080000042915344,0.4693000018596649,0.16920000314712524,0.22859999537467957,0.19259999692440033,0.011699999682605267,0.07699999958276749,0.11959999799728394,0.1873999983072281,0.05689999833703041
Sro1785_g297370.1,Extracellular,Signal peptide,0.22599999606609344,0.20649999380111694,0.6868000030517578,0.14659999310970306,0.09769999980926514,0.012500000186264515,0.20430000126361847,0.12370000034570694,0.13009999692440033,0.00559999980032444
Sro1785_g297380.1,Extracellular,Signal peptide,0.3070000112056732,0.15199999511241913,0.7013999819755554,0.10570000112056732,0.056299999356269836,0.02329999953508377,0.3188000023365021,0.12200000137090683,0.19370000064373016,0.0031999999191612005
Sro1785_g297400.1,Extracellular,Signal peptide,0.2851000130176544,0.12099999934434891,0.8769000172615051,0.22609999775886536,0.03629999980330467,0.024399999529123306,0.20430000126361847,0.14259999990463257,0.10930000245571136,0.0006000000284984708
Sro178_g078200.1,Extracellular,Signal peptide,0.22939999401569366,0.09759999811649323,0.8873999714851379,0.1687999963760376,0.0697999969124794,0.014800000004470348,0.23759999871253967,0.1777999997138977,0.1477999985218048,0.0017000000225380063
Sro178_g078320.1,Extracellular,Signal peptide,0.1784999966621399,0.12530000507831573,0.7128000259399414,0.20340000092983246,0.029500000178813934,0.01850000023841858,0.2061000019311905,0.13490000367164612,0.13850000500679016,0.010999999940395355
Sro17_g012500.1,Extracellular,,0.3133000135421753,0.19619999825954437,0.34779998660087585,0.2184000015258789,0.04470000043511391,0.03150000050663948,0.09369999915361404,0.08889999985694885,0.08100000023841858,0.0013000000035390258
Sro17_g012520.1,Cytoplasm,Nuclear localization signal,0.611299991607666,0.42820000648498535,0.4052000045776367,0.2092999964952469,0.07129999995231628,0.013500000350177288,0.054999999701976776,0.03359999880194664,0.032499998807907104,0.004999999888241291
Sro17_g012530.1,Endoplasmic reticulum,,0.37869998812675476,0.1995999962091446,0.13860000669956207,0.19670000672340393,0.4415000081062317,0.08609999716281891,0.6694999933242798,0.21719999611377716,0.26109999418258667,0.012199999764561653
Sro1814_g299360.1,Cytoplasm,Nuclear localization signal,0.7027999758720398,0.3109999895095825,0.06800000369548798,0.2703000009059906,0.033799998462200165,0.006599999964237213,0.1907999962568283,0.1647000014781952,0.14650000631809235,0.005900000222027302
Sro1817_g299530.1,Cell membrane,Signal peptide|Transmembrane domain,0.18979999423027039,0.13510000705718994,0.053599998354911804,0.7006000280380249,0.014100000262260437,0.008100000210106373,0.4088999927043915,0.44449999928474426,0.4228000044822693,0.01140000019222498
Sro1826_g300090.1,Cytoplasm,,0.5235000252723694,0.36809998750686646,0.1543000042438507,0.31679999828338623,0.22259999811649323,0.05889999866485596,0.16529999673366547,0.20200000703334808,0.12690000236034393,0.024000000208616257
Sro183_g079590.1,Cell membrane,Signal peptide|Transmembrane domain,0.24369999766349792,0.13230000436306,0.43790000677108765,0.5914999842643738,0.039500001817941666,0.00839999970048666,0.17579999566078186,0.37400001287460327,0.26100000739097595,0.006399999838322401
Sro183_g079620.1,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.6463000178337097,0.8202999830245972,0.0430000014603138,0.11469999700784683,0.21220000088214874,0.00860000029206276,0.05270000174641609,0.1273999959230423,0.03849999979138374,0.03669999912381172
Sro1841_g300990.1,Golgi apparatus,Transmembrane domain,0.26249998807907104,0.10239999741315842,0.09560000151395798,0.4327999949455261,0.36629998683929443,0.17080000042915344,0.36329999566078186,0.5437999963760376,0.5623999834060669,0.13050000369548798
Sro1851_g301640.1,Cell membrane,Signal peptide|Transmembrane domain,0.14569999277591705,0.14830000698566437,0.059300001710653305,0.6159999966621399,0.007600000128149986,0.004800000227987766,0.5180000066757202,0.4415000081062317,0.4108000099658966,0.005799999926239252
Sro185_g080240.1,Golgi apparatus,Signal peptide,0.18870000541210175,0.2079000025987625,0.21809999644756317,0.08630000054836273,0.4090000092983246,0.042899999767541885,0.40700000524520874,0.09989999979734421,0.44749999046325684,0.062300000339746475
Sro1868_g302570.1,Cytoplasm,Nuclear localization signal,0.8396999835968018,0.3458000123500824,0.029999999329447746,0.33980000019073486,0.05730000138282776,0.012000000104308128,0.164000004529953,0.17339999973773956,0.14470000565052032,0.007300000172108412
Sro1868_g302580.1,Cytoplasm|Nucleus,Nuclear export signal,0.7376000285148621,0.6082000136375427,0.05119999870657921,0.1881999969482422,0.07840000092983246,0.0820000022649765,0.11940000206232071,0.24779999256134033,0.133200004696846,0.05950000137090683
Sro1868_g302590.1,Cytoplasm|Nucleus,Nuclear localization signal,0.6527000069618225,0.6050999760627747,0.35409998893737793,0.10329999774694443,0.2409999966621399,0.010900000110268593,0.12999999523162842,0.15039999783039093,0.13189999759197235,0.02070000022649765
Sro1868_g302600.2,Cytoplasm,Nuclear localization signal,0.8514999747276306,0.33869999647140503,0.10509999841451645,0.3240000009536743,0.07760000228881836,0.00570000009611249,0.07670000195503235,0.1784999966621399,0.23549999296665192,0.0210999995470047
Sro1869_g302650.1,Nucleus,Nuclear localization signal,0.3806000053882599,0.8413000106811523,0.05550000071525574,0.08829999715089798,0.04470000043511391,0.008899999782443047,0.25920000672340393,0.05820000171661377,0.13650000095367432,0.0010999999940395355
Sro186_g080690.1,Cell membrane,Transmembrane domain,0.2054000049829483,0.2538999915122986,0.1265999972820282,0.6632999777793884,0.03909999877214432,0.002099999925121665,0.13189999759197235,0.4235999882221222,0.32499998807907104,0.01860000006854534
Sro1876_g303070.1,Cytoplasm|Nucleus,,0.5618000030517578,0.5314000248908997,0.07400000095367432,0.07320000231266022,0.21359999477863312,0.015200000256299973,0.11590000241994858,0.05389999970793724,0.07859999686479568,0.03280000016093254
Sro1876_g303080.1,Extracellular,,0.1468999981880188,0.3041999936103821,0.9150000214576721,0.2784000039100647,0.16179999709129333,0.010599999688565731,0.06459999829530716,0.04780000075697899,0.07609999924898148,0.26589998602867126
Sro1882_g303400.1,Extracellular|Cell membrane,,0.11879999935626984,0.04969999939203262,0.732699990272522,0.6159999966621399,0.04969999939203262,0.014800000004470348,0.18440000712871552,0.3578999936580658,0.32820001244544983,0.007699999958276749
Sro1897_g304070.1,Extracellular,Signal peptide,0.24330000579357147,0.06509999930858612,0.9391999840736389,0.23409999907016754,0.046300001442432404,0.0771000012755394,0.21250000596046448,0.35850000381469727,0.28110000491142273,0.0026000000070780516
Sro1898_g304140.1,Cytoplasm|Nucleus,Nuclear localization signal,0.6837999820709229,0.5626000165939331,0.026799999177455902,0.02800000086426735,0.12540000677108765,0.011500000022351742,0.09350000321865082,0.050599999725818634,0.08179999887943268,0.01080000028014183
Sro18_g012740.1,Cell membrane,Signal peptide|Transmembrane domain,0.20090000331401825,0.1639000028371811,0.050599999725818634,0.6898999810218811,0.019099999219179153,0.010900000110268593,0.45840001106262207,0.45170000195503235,0.4408000111579895,0.004900000058114529
Sro1900_g304260.1,Cytoplasm|Nucleus,Nuclear export signal,0.5205000042915344,0.8443999886512756,0.01510000042617321,0.06700000166893005,0.1460999995470047,0.0052999998442828655,0.05719999969005585,0.16619999706745148,0.0544000007212162,0.00419999985024333
Sro1916_g305230.1,Cell membrane,Signal peptide|Transmembrane domain,0.15000000596046448,0.12309999763965607,0.04470000043511391,0.742900013923645,0.01119999960064888,0.008100000210106373,0.4507000148296356,0.4194999933242798,0.3407999873161316,0.011900000274181366
Sro1928_g306050.1,Cell membrane,,0.3718000054359436,0.10890000313520432,0.06239999830722809,0.428600013256073,0.12409999966621399,0.050200000405311584,0.34380000829696655,0.3666999936103821,0.3391000032424927,0.010999999940395355
Sro1938_g306530.1,Cytoplasm,Nuclear localization signal,0.4968999922275543,0.4341999888420105,0.07280000299215317,0.5511000156402588,0.33570000529289246,0.0052999998442828655,0.21539999544620514,0.2754000127315521,0.18140000104904175,0.006800000090152025
Sro195_g083190.1,Extracellular,Signal peptide,0.26980000734329224,0.2606000006198883,0.5728999972343445,0.28940001130104065,0.03920000046491623,0.009200000204145908,0.4293999969959259,0.2883000075817108,0.32600000500679016,0.0017999999690800905
Sro1981_g309160.1,Cell membrane,Signal peptide|Transmembrane domain,0.18520000576972961,0.1404000073671341,0.04019999876618385,0.7050999999046326,0.01590000092983246,0.012400000356137753,0.3864000141620636,0.4474000036716461,0.38960000872612,0.011900000274181366
Sro2011_g310870.1,Cytoplasm,Nuclear localization signal,0.7983999848365784,0.43140000104904175,0.12080000340938568,0.2721000015735626,0.0714000016450882,0.01209999993443489,0.0966000035405159,0.08269999921321869,0.08889999985694885,0.008700000122189522
Sro2014_g311000.1,Cytoplasm,Nuclear localization signal,0.6617000102996826,0.47679999470710754,0.0794999971985817,0.250900000333786,0.11569999903440475,0.0027000000700354576,0.26260000467300415,0.13220000267028809,0.07559999823570251,0.006099999882280827
Sro2016_g311140.1,Cytoplasm,Nuclear localization signal,0.6952000260353088,0.3919999897480011,0.0843999981880188,0.26350000500679016,0.08630000054836273,0.00559999980032444,0.1378999948501587,0.1005999967455864,0.09030000120401382,0.010499999858438969
Sro201_g084920.1,Extracellular,Signal peptide,0.21610000729560852,0.021900000050663948,0.9395999908447266,0.14259999990463257,0.08229999989271164,0.01899999938905239,0.07519999891519547,0.2021999955177307,0.15559999644756317,0.0008999999845400453
Sro2024_g311610.1,Plastid,,0.10599999874830246,0.025699999183416367,0.2535000145435333,0.15160000324249268,0.1662999987602234,0.46700000762939453,0.20810000598430634,0.0560000017285347,0.09160000085830688,0.0007999999797903001
Sro202_g085370.1,Cytoplasm|Nucleus,Nuclear localization signal,0.7746000289916992,0.6552000045776367,0.08860000222921371,0.33090001344680786,0.06289999932050705,0.006599999964237213,0.09239999949932098,0.04600000008940697,0.0625,0.02070000022649765
Sro203_g085540.1,Cytoplasm,Nuclear localization signal,0.6676999926567078,0.39070001244544983,0.02850000001490116,0.2223999947309494,0.05790000036358833,0.004600000102072954,0.131400004029274,0.29980000853538513,0.30059999227523804,0.011300000362098217
Sro203_g085550.1,Cytoplasm,Nuclear localization signal,0.6930000185966492,0.3598000109195709,0.07429999858140945,0.3953999876976013,0.06939999759197235,0.017799999564886093,0.10480000078678131,0.21950000524520874,0.19689999520778656,0.015399999916553497
Sro206_g086550.1,Cytoplasm,Nuclear localization signal,0.7932999730110168,0.48820000886917114,0.03929999843239784,0.243599995970726,0.0722000002861023,0.010599999688565731,0.06080000102519989,0.058800000697374344,0.05290000140666962,0.01140000019222498
Sro20_g014160.1,Cytoplasm,Nuclear localization signal,0.6811000108718872,0.4717999994754791,0.04170000180602074,0.2515000104904175,0.13500000536441803,0.028300000354647636,0.039900001138448715,0.26820001006126404,0.11710000038146973,0.015799999237060547
Sro211_g087810.1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.2621000111103058,0.08709999918937683,0.05079999938607216,0.38830000162124634,0.09690000116825104,0.04129999876022339,0.5960000157356262,0.5320000052452087,0.47859999537467957,0.009999999776482582
Sro211_g087990.1,Cytoplasm,,0.6496999859809875,0.15559999644756317,0.45899999141693115,0.3411000072956085,0.15809999406337738,0.07010000199079514,0.25540000200271606,0.13650000095367432,0.09809999912977219,0.006599999964237213
Sro211_g088000.1,Cytoplasm,,0.6152999997138977,0.2176000028848648,0.16009999811649323,0.16419999301433563,0.31290000677108765,0.12460000067949295,0.07090000063180923,0.060600001364946365,0.034299999475479126,0.06440000236034393
Sro211_g088010.1,Cytoplasm,Nuclear localization signal,0.5286999940872192,0.23899999260902405,0.13109999895095825,0.13809999823570251,0.3303000032901764,0.012799999676644802,0.049400001764297485,0.05790000036358833,0.048500001430511475,0.017000000923871994
Sro211_g088020.2,Cytoplasm,,0.5745000243186951,0.2770000100135803,0.11259999871253967,0.18979999423027039,0.46209999918937683,0.07119999825954437,0.07699999958276749,0.09070000052452087,0.04439999908208847,0.02459999918937683
Sro211_g088030.2,Cytoplasm,Nuclear localization signal,0.4494999945163727,0.3411000072956085,0.21610000729560852,0.22290000319480896,0.1914999932050705,0.11379999667406082,0.06710000336170197,0.06840000301599503,0.02319999970495701,0.010499999858438969
Sro2125_g315650.1,Cytoplasm,Nuclear localization signal,0.8062000274658203,0.30709999799728394,0.25589999556541443,0.35019999742507935,0.22429999709129333,0.031199999153614044,0.2770000100135803,0.22349999845027924,0.2775000035762787,0.004399999976158142
Sro216_g089460.1,Plastid,Signal peptide,0.1298000067472458,0.025599999353289604,0.32019999623298645,0.10199999809265137,0.1005999967455864,0.47589999437332153,0.11540000140666962,0.09880000352859497,0.17890000343322754,0.0015999999595806003
Sro218_g090100.1,Cytoplasm,Nuclear localization signal,0.5299000144004822,0.49709999561309814,0.1477999985218048,0.2531000077724457,0.3068999946117401,0.03680000081658363,0.1777999997138977,0.16740000247955322,0.13369999825954437,0.013199999928474426
Sro218_g090170.1,Golgi apparatus,Signal peptide|Transmembrane domain,0.1777999997138977,0.06629999727010727,0.5776000022888184,0.16699999570846558,0.09669999778270721,0.010300000198185444,0.3831999897956848,0.3208000063896179,0.8744000196456909,0.008100000210106373
Sro218_g090230.1,Golgi apparatus,Signal peptide|Transmembrane domain,0.15800000727176666,0.07249999791383743,0.4235000014305115,0.24050000309944153,0.12160000205039978,0.019899999722838402,0.4961000084877014,0.31709998846054077,0.9150000214576721,0.025299999862909317
Sro2194_g318500.1,Cytoplasm,Nuclear localization signal,0.789900004863739,0.27970001101493835,0.27559998631477356,0.22110000252723694,0.08789999783039093,0.013399999588727951,0.18070000410079956,0.3197999894618988,0.28040000796318054,0.012799999676644802
Sro222_g091260.1,Cell membrane,Signal peptide|Transmembrane domain,0.18150000274181366,0.12939999997615814,0.04500000178813934,0.7102000117301941,0.014000000432133675,0.008799999952316284,0.4867999851703644,0.47839999198913574,0.3968999981880188,0.01269999984651804
Sro2246_g320590.1,Extracellular,,0.44190001487731934,0.30300000309944153,0.6220999956130981,0.4708999991416931,0.15569999814033508,0.10180000215768814,0.04190000146627426,0.15610000491142273,0.19939999282360077,0.3707999885082245
Sro2252_g320860.1,Cell membrane,Signal peptide|Transmembrane domain,0.1867000013589859,0.1582999974489212,0.08619999885559082,0.6122999787330627,0.014399999752640724,0.006399999838322401,0.4587000012397766,0.30720001459121704,0.29829999804496765,0.015699999406933784
Sro225_g091730.1,Nucleus,Nuclear localization signal,0.424699991941452,0.6269999742507935,0.31209999322891235,0.2596000134944916,0.28119999170303345,0.04540000110864639,0.25110000371932983,0.03280000016093254,0.046300001442432404,0.01899999938905239
Sro227_g092140.1,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.2207999974489212,0.1111999973654747,0.10790000110864639,0.805400013923645,0.03620000183582306,0.013799999840557575,0.17219999432563782,0.6955000162124634,0.5422999858856201,0.024399999529123306
Sro2288_g322060.1,Cell membrane,Signal peptide|Transmembrane domain,0.14499999582767487,0.03759999945759773,0.04989999905228615,0.6890000104904175,0.029500000178813934,0.049800001084804535,0.2493000030517578,0.4302999973297119,0.34869998693466187,0.02590000070631504
Sro2314_g322940.1,Cytoplasm,,0.6862999796867371,0.24070000648498535,0.07490000128746033,0.3357999920845032,0.10939999669790268,0.008899999782443047,0.20000000298023224,0.3458999991416931,0.18389999866485596,0.01899999938905239
Sro231_g093570.1,Cytoplasm,Nuclear localization signal,0.7580000162124634,0.262800008058548,0.08619999885559082,0.28189998865127563,0.07620000094175339,0.022700000554323196,0.14000000059604645,0.1770000010728836,0.32199999690055847,0.005499999970197678
Sro231_g093660.1,Extracellular,Signal peptide,0.23520000278949738,0.06310000270605087,0.9344000220298767,0.16380000114440918,0.04490000009536743,0.006200000178068876,0.2809999883174896,0.33180001378059387,0.24300000071525574,0.0010999999940395355
Sro2330_g323570.1,Extracellular,,0.12269999831914902,0.022700000554323196,0.5745999813079834,0.15929999947547913,0.07930000126361847,0.3677000105381012,0.12219999730587006,0.12120000272989273,0.09130000323057175,0.0005000000237487257
Sro233_g094110.1,Cytoplasm,Nuclear localization signal,0.6674000024795532,0.44209998846054077,0.08810000121593475,0.4772999882698059,0.1039000004529953,0.004100000020116568,0.17139999568462372,0.26510000228881836,0.19140000641345978,0.010099999606609344
Sro2362_g324850.1,Extracellular,Signal peptide,0.22769999504089355,0.06120000034570694,0.8618000149726868,0.10369999706745148,0.024299999698996544,0.006899999920278788,0.15559999644756317,0.14139999449253082,0.10189999639987946,0.0007999999797903001
Sro238_g095480.1,Cytoplasm,Nuclear localization signal,0.6980000138282776,0.4740999937057495,0.024399999529123306,0.3456999957561493,0.10589999705553055,0.014100000262260437,0.10859999805688858,0.09950000047683716,0.05689999833703041,0.029400000348687172
Sro2440_g327710.1,Cytoplasm,Nuclear localization signal,0.7670999765396118,0.267300009727478,0.13130000233650208,0.25119999051094055,0.2603999972343445,0.006300000008195639,0.10119999945163727,0.17560000717639923,0.1662999987602234,0.024900000542402267
Sro244_g097050.1,Cell membrane,,0.22169999778270721,0.11810000240802765,0.16140000522136688,0.8317999839782715,0.03350000083446503,0.0052999998442828655,0.121799997985363,0.5831000208854675,0.36160001158714294,0.06530000269412994
Sro2450_g328060.1,Cell membrane,Transmembrane domain,0.2750999927520752,0.29910001158714294,0.12549999356269836,0.5108000040054321,0.06379999965429306,0.004999999888241291,0.2799000144004822,0.41339999437332153,0.4577000141143799,0.003100000089034438
Sro2476_g328770.2,Mitochondrion,Mitochondrial transit peptide,0.27090001106262207,0.06710000336170197,0.038100000470876694,0.19609999656677246,0.967199981212616,0.04309999942779541,0.0575999990105629,0.0560000017285347,0.05860000103712082,0.01979999989271164
Sro247_g098170.1,Cytoplasm,Nuclear localization signal,0.6007000207901001,0.33169999718666077,0.1534000039100647,0.2978000044822693,0.156700000166893,0.011500000022351742,0.17520000040531158,0.10140000283718109,0.1582999974489212,0.020999999716877937
Sro247_g098180.1,Cytoplasm,Nuclear localization signal,0.5164999961853027,0.3490999937057495,0.04859999939799309,0.08669999986886978,0.08470000326633453,0.020999999716877937,0.05640000104904175,0.08590000122785568,0.052000001072883606,0.00139999995008111
Sro247_g098190.1,Cytoplasm,Nuclear localization signal,0.6129000186920166,0.32580000162124634,0.07729999721050262,0.15649999678134918,0.08730000257492065,0.01810000091791153,0.08609999716281891,0.1501999944448471,0.09189999848604202,0.008500000461935997
Sro250_g099120.1,Cytoplasm|Nucleus,Nuclear localization signal,0.7421000003814697,0.6661999821662903,0.09470000118017197,0.022299999371170998,0.10700000077486038,0.05090000107884407,0.06750000268220901,0.01510000042617321,0.12139999866485596,0.04839999973773956
Sro252_g099630.1,Cytoplasm,Nuclear localization signal,0.7167999744415283,0.30410000681877136,0.08380000293254852,0.40799999237060547,0.07829999923706055,0.016899999231100082,0.17640000581741333,0.19529999792575836,0.23759999871253967,0.02250000089406967
Sro2576_g331740.1,Cell membrane|Lysosome/Vacuole,Transmembrane domain,0.17389999330043793,0.16339999437332153,0.1265999972820282,0.7735999822616577,0.048900000751018524,0.0031999999191612005,0.10419999808073044,0.6140999794006348,0.36149999499320984,0.01979999989271164
Sro258_g101100.1,Cytoplasm,Nuclear localization signal,0.7092999815940857,0.35910001397132874,0.05689999833703041,0.3882000148296356,0.05310000106692314,0.007899999618530273,0.07909999787807465,0.503600001335144,0.29600000381469727,0.004100000020116568
Sro258_g101120.1,Cytoplasm|Lysosome/Vacuole,Nuclear localization signal,0.666700005531311,0.3359000086784363,0.12250000238418579,0.4853000044822693,0.18060000240802765,0.029999999329447746,0.11379999667406082,0.6710000038146973,0.359499990940094,0.009800000116229057
Sro265_g102780.1,Cell membrane,Signal peptide|Transmembrane domain,0.22220000624656677,0.13339999318122864,0.0430000014603138,0.6836000084877014,0.014600000344216824,0.014999999664723873,0.4713999927043915,0.43939998745918274,0.3828999996185303,0.012199999764561653
Sro2676_g334400.1,Cytoplasm|Cell membrane,Nuclear localization signal|Nuclear export signal,0.6133999824523926,0.34290000796318054,0.04919999837875366,0.571399986743927,0.35850000381469727,0.010999999940395355,0.1873999983072281,0.29789999127388,0.17710000276565552,0.026599999517202377
Sro267_g103380.1,Cytoplasm|Nucleus,Nuclear localization signal,0.5116999745368958,0.8461999893188477,0.04969999939203262,0.03350000083446503,0.1266999989748001,0.010700000450015068,0.03539999946951866,0.03700000047683716,0.04019999876618385,0.13169999420642853
Sro268_g103790.1,Cytoplasm,Nuclear localization signal,0.7613000273704529,0.3562000095844269,0.32670000195503235,0.08969999849796295,0.14059999585151672,0.015799999237060547,0.0892999991774559,0.2612999975681305,0.3174999952316284,0.008899999782443047
Sro26_g017420.1,Cytoplasm,,0.5299000144004822,0.388700008392334,0.2287999987602234,0.210099995136261,0.3416000008583069,0.0575999990105629,0.20559999346733093,0.1151999980211258,0.061000000685453415,0.13519999384880066
Sro2702_g335090.1,Plastid,Signal peptide,0.10239999741315842,0.038100000470876694,0.5115000009536743,0.08160000294446945,0.1216999962925911,0.6481000185012817,0.16009999811649323,0.10639999806880951,0.13169999420642853,0.011500000022351742
Sro2702_g335100.1,Cytoplasm,,0.4941999912261963,0.19840000569820404,0.147599995136261,0.163100004196167,0.23309999704360962,0.12139999866485596,0.4066999852657318,0.33869999647140503,0.3774000108242035,0.03060000017285347
Sro2702_g335110.1,Extracellular,Signal peptide,0.13109999895095825,0.046300001442432404,0.9246000051498413,0.13359999656677246,0.05570000037550926,0.005200000014156103,0.2955999970436096,0.18950000405311584,0.30660000443458557,0.0003000000142492354
Sro2702_g335120.1,Cytoplasm|Nucleus,Nuclear localization signal,0.6503000259399414,0.6633999943733215,0.3158000111579895,0.10890000313520432,0.2922999858856201,0.0478999987244606,0.05869999900460243,0.1429000049829483,0.14249999821186066,0.008500000461935997
Sro270_g104170.1,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.1598999947309494,0.049400001764297485,0.02969999983906746,0.6003999710083008,0.07280000299215317,0.06430000066757202,0.553600013256073,0.65420001745224,0.544700026512146,0.00430000014603138
Sro270_g104210.1,Cytoplasm|Nucleus,Nuclear localization signal,0.7330999970436096,0.5361999869346619,0.059700001031160355,0.30250000953674316,0.11900000274181366,0.004900000058114529,0.10760000348091125,0.0697999969124794,0.060600001364946365,0.00930000003427267
Sro270_g104290.1,Nucleus,Nuclear localization signal,0.32989999651908875,0.9379000067710876,0.10260000079870224,0.03240000084042549,0.11270000040531158,0.008700000122189522,0.02280000038444996,0.020400000736117363,0.026100000366568565,0.0272000003606081
Sro273_g105100.1,Cytoplasm|Lysosome/Vacuole,,0.6931999921798706,0.13590000569820404,0.14020000398159027,0.41040000319480896,0.28619998693466187,0.029200000688433647,0.3799000084400177,0.6539999842643738,0.5515999794006348,0.005200000014156103
Sro2757_g336340.1,Cytoplasm,,0.5590000152587891,0.18700000643730164,0.49959999322891235,0.3424000144004822,0.1655000001192093,0.0357000008225441,0.17960000038146973,0.12770000100135803,0.2328999936580658,0.014999999664723873
Sro2763_g336500.1,Cytoplasm,Nuclear localization signal,0.661300003528595,0.4636000096797943,0.093299999833107,0.3109000027179718,0.09769999980926514,0.04100000113248825,0.39969998598098755,0.08169999718666077,0.15960000455379486,0.0013000000035390258
Sro277_g106190.1,Cytoplasm|Nucleus,Nuclear localization signal,0.7314000129699707,0.5691999793052673,0.056299999356269836,0.24819999933242798,0.05990000069141388,0.006200000178068876,0.08460000157356262,0.065700002014637,0.08030000329017639,0.008200000040233135
Sro2792_g337210.1,Cytoplasm,Signal peptide,0.593999981880188,0.1339000016450882,0.2304999977350235,0.45100000500679016,0.1428000032901764,0.033900000154972076,0.303600013256073,0.5221999883651733,0.36489999294281006,0.1216999962925911
Sro27_g018150.1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.2337999939918518,0.20090000331401825,0.1509000062942505,0.521399974822998,0.014499999582767487,0.003800000064074993,0.6466000080108643,0.3278999924659729,0.32580000162124634,0.005900000222027302
Sro27_g018210.1,Cytoplasm|Nucleus,Nuclear localization signal,0.6007000207901001,0.5421000123023987,0.08940000087022781,0.3472000062465668,0.07190000265836716,0.011800000444054604,0.07450000196695328,0.11999999731779099,0.12359999865293503,0.02019999921321869
Sro281_g107340.1,Extracellular,,0.3898000121116638,0.22200000286102295,0.41290000081062317,0.33820000290870667,0.21629999577999115,0.09139999747276306,0.2711000144481659,0.15219999849796295,0.16259999573230743,0.11069999635219574
Sro2838_g338220.1,Cell membrane,,0.18369999527931213,0.14820000529289246,0.13950000703334808,0.7815999984741211,0.042899999767541885,0.0027000000700354576,0.08990000188350677,0.5198000073432922,0.32010000944137573,0.035999998450279236
Sro283_g107690.1,Cell membrane,Transmembrane domain,0.1834000051021576,0.20000000298023224,0.16940000653266907,0.699400007724762,0.0544000007212162,0.0035000001080334187,0.0625,0.39989998936653137,0.3028999865055084,0.03970000147819519
Sro2862_g338810.1,Cytoplasm|Nucleus,Nuclear localization signal,0.5203999876976013,0.6190999746322632,0.0731000006198883,0.07609999924898148,0.08829999715089798,0.02539999969303608,0.0820000022649765,0.14869999885559082,0.12039999663829803,0.04830000177025795
Sro2864_g338900.1,Nucleus,Nuclear localization signal,0.4269999861717224,0.8537999987602234,0.13349999487400055,0.03139999881386757,0.2378000020980835,0.007799999788403511,0.011900000274181366,0.0551999993622303,0.053700000047683716,0.017400000244379044
Sro286_g108360.1,Cytoplasm,Nuclear localization signal,0.4950000047683716,0.4862000048160553,0.37459999322891235,0.18649999797344208,0.07000000029802322,0.009700000286102295,0.0869000032544136,0.305400013923645,0.21619999408721924,0.030300000682473183
Sro28_g018530.1,Cytoplasm,Nuclear localization signal,0.5026000142097473,0.39959999918937683,0.2371000051498413,0.2524000108242035,0.19930000603199005,0.02630000002682209,0.3668999969959259,0.2718000113964081,0.3709000051021576,0.029400000348687172
